dataset_id	id	acceptedNameUsage	acceptedNameUsageID	accessRights	aphiaid	areas	associatedMedia	associatedOccurrences	associatedOrganisms	associatedReferences	associatedSequences	associatedTaxa	basisOfRecord	bathymetry	bed	behavior	bibliographicCitation	brackish	caste	catalogNumber	class	classid	collectionCode	collectionID	continent	coordinatePrecision	coordinateUncertaintyInMeters	country	countryCode	county	cultivarEpithet	dataGeneralizations	datasetID	datasetName	dateIdentified	date_end	date_mid	date_start	date_year	day	decimalLatitude	decimalLongitude	degreeOfEstablishment	depth	disposition	division	divisionid	domain	domainid	dynamicProperties	earliestAgeOrLowestStage	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestEraOrLowestErathem	earliestPeriodOrLowestSystem	endDayOfYear	establishmentMeans	eventDate	eventID	eventRemarks	eventTime	eventType	family	familyid	fieldNotes	fieldNumber	footprintSRS	footprintSpatialFit	footprintWKT	forma	formaid	formation	genericName	genus	genusid	geodeticDatum	geologicalContextID	georeferenceProtocol	georeferenceRemarks	georeferenceSources	georeferenceVerificationStatus	georeferencedBy	georeferencedDate	gigaclass	gigaclassid	group	hab	habitat	higherClassification	higherGeography	higherGeographyID	highestBiostratigraphicZone	identificationID	identificationQualifier	identificationReferences	identificationRemarks	identificationVerificationStatus	identifiedBy	identifiedByID	individualCount	informationWithheld	infraclass	infraclassid	infragenericEpithet	infrakingdom	infrakingdomid	infraorder	infraorderid	infraphylum	infraphylumid	infraspecificEpithet	institutionCode	institutionID	island	islandGroup	kingdom	kingdomid	language	latestAgeOrHighestStage	latestEonOrHighestEonothem	latestEpochOrHighestSeries	latestEraOrHighestErathem	latestPeriodOrHighestSystem	license	lifeStage	lithostratigraphicTerms	locality	locationAccordingTo	locationID	locationRemarks	lowestBiostratigraphicZone	marine	materialEntityID	materialEntityRemarks	materialSampleID	maximumDepthInMeters	maximumDistanceAboveSurfaceInMeters	maximumElevationInMeters	megaclass	megaclassid	member	minimumDepthInMeters	minimumDistanceAboveSurfaceInMeters	minimumElevationInMeters	modified	month	municipality	nameAccordingTo	nameAccordingToID	namePublishedIn	namePublishedInID	namePublishedInYear	nomenclaturalCode	nomenclaturalStatus	occurrenceID	occurrenceRemarks	occurrenceStatus	order	orderid	organismID	organismName	organismQuantity	organismQuantityType	organismRemarks	organismScope	originalNameUsage	originalNameUsageID	otherCatalogNumbers	ownerInstitutionCode	parentEventID	parentNameUsage	parentNameUsageID	parvorder	parvorderid	parvphylum	parvphylumid	pathway	phylum	phylum_division	phylum_divisionid	phylumid	pointRadiusSpatialFit	preparations	previousIdentifications	recordNumber	recordedBy	recordedByID	redlist_category	references	reproductiveCondition	rightsHolder	sampleSizeUnit	sampleSizeValue	samplingEffort	samplingProtocol	scientificName	scientificNameAuthorship	scientificNameID	section	sectionid	sex	shoredistance	species	speciesid	specificEpithet	sss	sst	startDayOfYear	stateProvince	subclass	subclassid	subdivision	subdivisionid	subfamily	subfamilyid	subforma	subformaid	subgenus	subgenusid	subkingdom	subkingdomid	suborder	suborderid	subphylum	subphylum_subdivision	subphylum_subdivisionid	subphylumid	subsection	subsectionid	subspecies	subspeciesid	subterclass	subterclassid	subtribe	subtribeid	subvariety	subvarietyid	superclass	superclassid	superdomain	superdomainid	superfamily	superfamilyid	superorder	superorderid	supertribe	supertribeid	taxonConceptID	taxonID	taxonRank	taxonRemarks	taxonomicStatus	tribe	tribeid	type	typeStatus	unaccepted	variety	varietyid	verbatimCoordinateSystem	verbatimCoordinates	verbatimDepth	verbatimElevation	verbatimEventDate	verbatimIdentification	verbatimLabel	verbatimLatitude	verbatimLocality	verbatimLongitude	verbatimSRS	verbatimTaxonRank	vernacularName	verticalDatum	vitality	waterBody	wrims	year	originalScientificName	flags	dropped	absence
7a4427f6-67ee-4cc1-b95f-3045523420a1	1aec16fa-7e32-4ec8-895a-c2eb06a90c73				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	241.0							Mammalia	1837					44328.0		US							1593648000000	1593648000000	1593648000000	2020		33.8489	-120.1171		20.0														2020-07-02	CI04_5_2020-07-02				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI04_station05_blue_whale_2020-07-02		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				5038.0	Balaenoptera musculus	137090		33.43	14.82			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	de4aa825-63b3-4871-8c86-b00775e5f47a				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	203.0							Mammalia	1837					20242.0		US							1593648000000	1593648000000	1593648000000	2020		36.7977	-121.9757		20.0														2020-07-02	MB01_5_2020-07-02				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB01_station05_blue_whale_2020-07-02		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				15789.0	Balaenoptera musculus	137090		32.87	12.78			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	bd9cc037-d022-46e0-bd1a-fca3910ee8fd				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	70.0							Mammalia	1837					8723.0		US							1593648000000	1593648000000	1593648000000	2020		36.6484	-121.9075		20.0														2020-07-02	MB02_5_2020-07-02				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB02_station05_blue_whale_2020-07-02		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				2119.0	Balaenoptera musculus	137090		32.93	12.9			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	673d606b-1b11-42ad-bcde-ff954bdc72d1				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	70.0							Mammalia	1837					128344.0		US							1593734400000	1593734400000	1593734400000	2020		34.0853	-120.5223		20.0														2020-07-03	CI02_5_2020-07-03				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI02_station05_blue_whale_2020-07-03		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				1812.0	Balaenoptera musculus	137090		33.39	14.15			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	0a0f1f2d-d70c-44e4-bccf-a3ff9b4cfbfb				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	241.0							Mammalia	1837					44328.0		US							1593734400000	1593734400000	1593734400000	2020		33.8489	-120.1171		20.0														2020-07-03	CI04_5_2020-07-03				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI04_station05_blue_whale_2020-07-03		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				5038.0	Balaenoptera musculus	137090		33.43	14.82			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	064aa9e5-7535-4cf2-b36c-17e78b971d28				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	203.0							Mammalia	1837					20242.0		US							1593734400000	1593734400000	1593734400000	2020		36.7977	-121.9757		20.0														2020-07-03	MB01_5_2020-07-03				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB01_station05_blue_whale_2020-07-03		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				15789.0	Balaenoptera musculus	137090		32.87	12.78			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	ceff979c-3a5d-4030-a0b7-1b0cc3296d46				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	70.0							Mammalia	1837					8723.0		US							1593734400000	1593734400000	1593734400000	2020		36.6484	-121.9075		20.0														2020-07-03	MB02_5_2020-07-03				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB02_station05_blue_whale_2020-07-03		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				2119.0	Balaenoptera musculus	137090		32.93	12.9			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	28f6ede0-0377-4743-83f6-653e3cbd4cf1				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	70.0							Mammalia	1837					128344.0		US							1593820800000	1593820800000	1593820800000	2020		34.0853	-120.5223		20.0														2020-07-04	CI02_5_2020-07-04				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI02_station05_blue_whale_2020-07-04		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				1812.0	Balaenoptera musculus	137090		33.39	14.15			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	7949fa99-f29b-4178-b070-815a1912a804				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	241.0							Mammalia	1837					44328.0		US							1593820800000	1593820800000	1593820800000	2020		33.8489	-120.1171		20.0														2020-07-04	CI04_5_2020-07-04				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI04_station05_blue_whale_2020-07-04		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				5038.0	Balaenoptera musculus	137090		33.43	14.82			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	df49ea61-e914-4bba-95c0-f11c7ad9ed3f				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	203.0							Mammalia	1837					20242.0		US							1593820800000	1593820800000	1593820800000	2020		36.7977	-121.9757		20.0														2020-07-04	MB01_5_2020-07-04				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB01_station05_blue_whale_2020-07-04		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				15789.0	Balaenoptera musculus	137090		32.87	12.78			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	15322603-77ad-449f-8888-fa3fb2c568c2				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	70.0							Mammalia	1837					8723.0		US							1593820800000	1593820800000	1593820800000	2020		36.6484	-121.9075		20.0														2020-07-04	MB02_5_2020-07-04				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB02_station05_blue_whale_2020-07-04		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				2119.0	Balaenoptera musculus	137090		32.93	12.9			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	8956ba99-2101-4183-b3b4-93e9da5c07b3				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	241.0							Mammalia	1837					44328.0		US							1593907200000	1593907200000	1593907200000	2020		33.8489	-120.1171		20.0														2020-07-05	CI04_5_2020-07-05				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI04_station05_blue_whale_2020-07-05		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				5038.0	Balaenoptera musculus	137090		33.43	14.82			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	aeccd74a-c80e-43f5-b1b9-223751f91311				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	70.0							Mammalia	1837					8723.0		US							1593907200000	1593907200000	1593907200000	2020		36.6484	-121.9075		20.0														2020-07-05	MB02_5_2020-07-05				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB02_station05_blue_whale_2020-07-05		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				2119.0	Balaenoptera musculus	137090		32.93	12.9			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	69f1eae9-9850-4916-91c3-4f6c5e06c088				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	241.0							Mammalia	1837					44328.0		US							1593993600000	1593993600000	1593993600000	2020		33.8489	-120.1171		20.0														2020-07-06	CI04_5_2020-07-06				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI04_station05_blue_whale_2020-07-06		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				5038.0	Balaenoptera musculus	137090		33.43	14.82			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	ea3653f3-e216-4101-9210-14ec846a1a96				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	203.0							Mammalia	1837					20242.0		US							1593993600000	1593993600000	1593993600000	2020		36.7977	-121.9757		20.0														2020-07-06	MB01_5_2020-07-06				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB01_station05_blue_whale_2020-07-06		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				15789.0	Balaenoptera musculus	137090		32.87	12.78			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	5633a09a-cb4b-4c7b-a4af-45c2f3f4eec4				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	70.0							Mammalia	1837					8723.0		US							1593993600000	1593993600000	1593993600000	2020		36.6484	-121.9075		20.0														2020-07-06	MB02_5_2020-07-06				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB02_station05_blue_whale_2020-07-06		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				2119.0	Balaenoptera musculus	137090		32.93	12.9			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	32132c76-eaea-4445-9914-322497884d56				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	241.0							Mammalia	1837					44328.0		US							1594080000000	1594080000000	1594080000000	2020		33.8489	-120.1171		20.0														2020-07-07	CI04_5_2020-07-07				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI04_station05_blue_whale_2020-07-07		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				5038.0	Balaenoptera musculus	137090		33.43	14.82			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	5dcbf40b-f6d5-4560-9944-1e6395a01a25				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	203.0							Mammalia	1837					20242.0		US							1594080000000	1594080000000	1594080000000	2020		36.7977	-121.9757		20.0														2020-07-07	MB01_5_2020-07-07				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB01_station05_blue_whale_2020-07-07		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				15789.0	Balaenoptera musculus	137090		32.87	12.78			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
